,Date-Monthly,precip,mintemp,maxtemp,DAP,Urea,Rural population,Total Population - Both sexes,Total Population - Female,Total Population - Male,Urban population,Average dietary energy supply adequacy (percent) (3-year average),Political stability and absence of violence/terrorism (index),Agricultural land (1000 ha),Arable land (1000 ha),Country area (1000 ha),Cropland (1000 ha),Forest land (1000 ha),Land area (1000 ha),Land under permanent crops (1000 ha),Other naturally regenerated forest (1000 ha),Planted Forest (1000 ha),Primary Forest (1000 ha),price
74,Mar-16,5.0913734,12.256229,27.776001,0.7650080469146145,0.6054476509623228,35637.1755,48758.234500000006,24537.142499999998,24221.0905,12518.0645,97.25,-1.3225,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.59
75,Apr-16,19.601729,13.263864499999999,25.987665,0.7517802420688288,0.5902907912431932,35695.028,48856.001000000004,24586.18833333333,24269.810666666668,12562.321,97.16666666666667,-1.3316666666666668,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.55
76,May-16,11.622768,12.875709,25.299124,0.738552437223043,0.5751339315240636,35752.8805,48953.76750000001,24635.234166666665,24318.530833333334,12606.577500000001,97.08333333333333,-1.3408333333333333,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.51
77,Jun-16,6.205984,11.546615,24.270468,0.7253246323772571,0.559977071804934,35810.733,49051.53400000001,24684.28,24367.251,12650.834,97.0,-1.35,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.51
78,Jul-16,5.437021,11.691906,24.231762,0.7242223153067748,0.545646949888666,35868.04816666667,49149.00133333334,24733.173666666666,24415.82525,12696.710083333333,97.0,-1.3316666666666668,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.5
79,Aug-16,5.798596600000001,11.02303,23.93298,0.7341431689411143,0.5577724376639697,35925.363333333335,49246.468666666675,24782.067333333332,24464.3995,12742.586166666668,97.0,-1.3133333333333335,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.45
80,Sep-16,3.771618,10.061698,24.520654999999998,0.7292251389343478,0.5552286290397801,35982.6785,49343.936,24830.961,24512.97375,12788.46225,97.0,-1.295,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.46
81,Oct-16,6.631919999999999,10.919853999999999,25.993448,0.7243071089275812,0.5526848204155905,36039.99366666667,49441.403333333335,24879.854666666666,24561.548000000003,12834.338333333333,97.0,-1.2766666666666666,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.46
82,Nov-16,7.1266266,11.35474,24.887249,0.7193890789208147,0.5501410117914008,36097.308833333336,49538.87066666667,24928.748333333333,24610.12225,12880.214416666668,97.0,-1.2583333333333333,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.5
83,Dec-16,11.63147,11.459719,25.701082,0.7144710489140481,0.5475972031672113,36154.623999999996,49636.338,24977.642,24658.696500000002,12926.0905,97.0,-1.24,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.58
84,Jan-17,2.7226189,10.0494585,27.410227000000003,0.7095530189072816,0.5450533945430217,36211.93916666666,49733.80533333334,25026.535666666667,24707.270750000003,12971.966583333333,97.0,-1.2216666666666667,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.57
85,Feb-17,5.077927000000001,10.338792,26.923834000000003,0.7046349889005151,0.5425095859188321,36269.25433333333,49831.27266666667,25075.429333333333,24755.845,13017.842666666667,97.0,-1.2033333333333334,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.62
86,Mar-17,3.7463122999999996,11.665605000000001,26.880685999999997,0.6997169588937485,0.5399657772946425,36326.5695,49928.740000000005,25124.323,24804.419250000003,13063.71875,97.0,-1.185,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.65
87,Apr-17,7.7061066,12.918552,26.337666,0.694798928886982,0.5374219686704529,36383.884666666665,50026.20733333333,25173.216666666667,24852.993500000004,13109.594833333333,97.0,-1.1666666666666665,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.68
88,May-17,8.343573000000001,13.075708,25.499125,0.6898808988802155,0.5348781600462633,36441.19983333333,50123.674666666666,25222.110333333334,24901.567750000002,13155.470916666667,97.0,-1.1483333333333332,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.62
89,Jun-17,5.528418,11.759115,23.83297,0.6849628688734489,0.5323343514220737,36498.515,50221.142,25271.004,24950.142000000003,13201.347,97.0,-1.13,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.6
90,Jul-17,16.052177,11.671594,23.241137,0.6800448388666824,0.5297905427978841,36555.22825,50318.76058333334,25319.978333333333,24998.786333333337,13248.885166666667,97.0,-1.1324999999999998,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.6
91,Aug-17,10.486518,12.160531,23.882978,0.6751268088599158,0.5272467341736945,36611.9415,50416.379166666666,25368.952666666668,25047.43066666667,13296.423333333332,97.0,-1.1349999999999998,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.6
92,Sep-17,6.981167600000001,10.671073,24.48003,0.6702087788531493,0.5247029255495049,36668.65475,50513.99775,25417.927,25096.075000000004,13343.9615,97.0,-1.1375,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.6
93,Oct-17,15.532721,11.569855,25.755947,0.6801296324874887,0.5291121938314337,36725.368,50611.61633333333,25466.901333333335,25144.719333333334,13391.499666666667,97.0,-1.14,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.6
94,Nov-17,9.1493126,10.94224,24.474749,0.6801296324874887,0.5346237791838445,36782.08125,50709.23491666667,25515.875666666667,25193.363666666668,13439.037833333334,97.0,-1.1424999999999998,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.59
95,Dec-17,4.1605362,10.334719,25.026081,0.6812319495579708,0.5357260962543267,36838.7945,50806.8535,25564.85,25242.008,13486.576000000001,97.0,-1.145,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.64
96,Jan-18,6.090019,10.124458,25.702415,0.6757203642055601,0.5346237791838445,36895.50775,50904.472083333334,25613.824333333334,25290.652333333335,13534.114166666666,97.0,-1.1475,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.66
97,Feb-18,5.968319,10.546603999999999,27.761333,0.6999713397561675,0.5533631693820411,36952.221,51002.09066666667,25662.798666666666,25339.29666666667,13581.652333333333,97.0,-1.15,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.49
98,Mar-18,6.596343,10.598417,25.576,0.6999713397561675,0.5489539011001124,37008.93425,51099.70925,25711.773,25387.941,13629.1905,97.0,-1.1524999999999999,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.495
99,Apr-18,14.940243999999998,11.856050999999999,24.704853,0.6823342666284531,0.5324191450428801,37065.6475,51197.32783333334,25760.747333333333,25436.585333333333,13676.728666666666,97.0,-1.1549999999999998,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.5
100,May-18,16.603355,11.875709,24.299124,0.6856412178398995,0.5357260962543267,37122.36075,51294.946416666666,25809.721666666668,25485.229666666666,13724.266833333333,97.0,-1.1575,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.54
101,Jun-18,13.470723999999999,10.854427000000001,23.56578,0.6724134129941136,0.5302145109019158,37179.074,51392.565,25858.696,25533.874,13771.805,97.0,-1.16,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.52
102,Jul-18,7.135187500000001,11.116906,23.32395,0.6724134129941136,0.5544654864525232,37179.074,51392.565,25858.696,25533.874,13771.805,97.0,-1.16,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.48
103,Aug-18,18.315274,10.655844,22.782978,0.6768226812760423,0.5533631693820411,37179.074,51392.565,25858.696,25533.874,13771.805,97.0,-1.16,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.45
104,Sep-18,9.9808495,9.928885000000001,25.012842000000003,0.6944597544037567,0.545646949888666,37179.074,51392.565,25858.696,25533.874,13771.805,97.0,-1.16,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.45
105,Oct-18,7.015854,11.024542,25.660635,0.7429617055049715,0.5566701205934875,37179.074,51392.565,25858.696,25533.874,13771.805,97.0,-1.16,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.52
106,Nov-18,3.450343,12.04224,25.574749,0.7374501201525607,0.5698979254392734,37179.074,51392.565,25858.696,25533.874,13771.805,97.0,-1.16,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.49
107,Dec-18,8.399803,11.947219,25.783894,0.7253246323772571,0.6073767058356666,37179.074,51392.565,25858.696,25533.874,13771.805,97.0,-1.16,27630.0,5800.0,58037.0,6330.0,4413.0,56914.0,530.0,4193.0,220.0,0.0,0.49
